n_miast;pop;limit_pokolen;p_mut;p_cross;elite_pct;best_len;dl_na_miasto;best_gen;gen_run;seed;tolerancja;czas_s
80;800;100;0.4;0.6;1.3;16810.28;210.129;1;100;2;;770.344
80;800;100;0.4;0.6;1.3;15709.18;196.365;1;100;3;;773.375
80;800;100;0.4;0.6;1.3;17316.76;216.459;1;100;4;;776.141
80;800;100;0.4;0.6;1.3;16733.88;209.173;1;100;5;;779.219
100;1000;100;0.0;1.0;0.0;17338.0;173.38;57;100;0;;787.266
100;1000;100;0.0;1.0;0.0;18714.89;187.149;86;100;1;;795.672
100;1000;100;0.0;1.0;0.0;18421.18;184.212;97;100;2;;803.984
100;1000;100;0.0;1.0;0.0;17054.96;170.55;71;100;3;;812.484
100;1000;100;0.0;1.0;0.0;19033.84;190.338;87;100;4;;820.438
100;1000;100;0.0;1.0;0.0;19271.05;192.711;63;100;5;;828.25
100;1000;100;0.0;1.0;0.03;15739.79;157.398;88;100;0;;836.719
100;1000;100;0.0;1.0;0.03;16604.07;166.041;92;100;1;;843.609
100;1000;100;0.0;1.0;0.03;16277.46;162.775;99;100;2;;852.078
100;1000;100;0.0;1.0;0.03;15741.66;157.417;100;100;3;;860.828
100;1000;100;0.0;1.0;0.03;17096.83;170.968;100;100;4;;869.141
100;1000;100;0.0;1.0;0.03;16633.31;166.333;75;100;5;;876.219
100;1000;100;0.0;1.0;0.05;15367.87;153.679;83;100;0;;884.234
100;1000;100;0.0;1.0;0.05;15733.66;157.337;91;100;1;;891.484
100;1000;100;0.0;1.0;0.05;15434.07;154.341;98;100;2;;901.016
100;1000;100;0.0;1.0;0.05;15385.16;153.852;100;100;3;;908.891
100;1000;100;0.0;1.0;0.05;15857.58;158.576;100;100;4;;915.672
100;1000;100;0.0;1.0;0.05;15548.12;155.481;91;100;5;;922.625
100;1000;100;0.0;1.0;0.1;13933.06;139.331;100;100;0;;930.188
100;1000;100;0.0;1.0;0.1;13647.12;136.471;89;100;1;;937.531
100;1000;100;0.0;1.0;0.1;14147.37;141.474;83;100;2;;945.234
100;1000;100;0.0;1.0;0.1;14419.06;144.191;87;100;3;;953.484
100;1000;100;0.0;1.0;0.1;15084.7;150.847;99;100;4;;961.469
100;1000;100;0.0;1.0;0.1;14790.33;147.903;94;100;5;;969.75
100;1000;100;0.0;1.0;1.3;20002.6;200.026;1;100;0;;974.312
100;1000;100;0.0;1.0;1.3;20771.07;207.711;1;100;1;;978.734
100;1000;100;0.0;1.0;1.3;21418.55;214.186;1;100;2;;983.578
100;1000;100;0.0;1.0;1.3;20288.48;202.885;1;100;3;;988.031
100;1000;100;0.0;1.0;1.3;21733.44;217.334;1;100;4;;992.188
100;1000;100;0.0;1.0;1.3;20859.95;208.6;1;100;5;;996.797
100;1000;100;0.05;0.95;0.0;17190.22;171.902;92;100;0;;1004.859
100;1000;100;0.05;0.95;0.0;17353.18;173.532;93;100;1;;1012.469
100;1000;100;0.05;0.95;0.0;19071.51;190.715;68;100;2;;1020.719
100;1000;100;0.05;0.95;0.0;18418.11;184.181;87;100;3;;1029.125
100;1000;100;0.05;0.95;0.0;20167.48;201.675;55;100;4;;1036.234
100;1000;100;0.05;0.95;0.0;18504.29;185.043;83;100;5;;1042.812
100;1000;100;0.05;0.95;0.03;15120.96;151.21;100;100;0;;1050.469
100;1000;100;0.05;0.95;0.03;16030.9;160.309;96;100;1;;1058.344
100;1000;100;0.05;0.95;0.03;15919.15;159.191;97;100;2;;1066.109
100;1000;100;0.05;0.95;0.03;14914.03;149.14;95;100;3;;1074.219
100;1000;100;0.05;0.95;0.03;16857.77;168.578;92;100;4;;1082.047
100;1000;100;0.05;0.95;0.03;16479.86;164.799;100;100;5;;1090.266
100;1000;100;0.05;0.95;0.05;14415.45;144.154;96;100;0;;1098.109
100;1000;100;0.05;0.95;0.05;14913.41;149.134;86;100;1;;1106.266
100;1000;100;0.05;0.95;0.05;15859.86;158.599;87;100;2;;1114.109
100;1000;100;0.05;0.95;0.05;13937.46;139.375;92;100;3;;1122.078
100;1000;100;0.05;0.95;0.05;15303.94;153.039;87;100;4;;1129.484
100;1000;100;0.05;0.95;0.05;15031.58;150.316;85;100;5;;1137.375
100;1000;100;0.05;0.95;0.1;13506.46;135.065;100;100;0;;1144.0
100;1000;100;0.05;0.95;0.1;14122.36;141.224;96;100;1;;1150.828
100;1000;100;0.05;0.95;0.1;13502.63;135.026;99;100;2;;1157.172
100;1000;100;0.05;0.95;0.1;13917.95;139.179;99;100;3;;1164.016
100;1000;100;0.05;0.95;0.1;14709.62;147.096;99;100;4;;1170.859
100;1000;100;0.05;0.95;0.1;14796.86;147.969;96;100;5;;1176.562
100;1000;100;0.05;0.95;1.3;20002.6;200.026;1;100;0;;1179.547
100;1000;100;0.05;0.95;1.3;20771.07;207.711;1;100;1;;1182.641
100;1000;100;0.05;0.95;1.3;21418.55;214.186;1;100;2;;1185.406
100;1000;100;0.05;0.95;1.3;20288.48;202.885;1;100;3;;1188.422
100;1000;100;0.05;0.95;1.3;21733.44;217.334;1;100;4;;1191.109
100;1000;100;0.05;0.95;1.3;20859.95;208.6;1;100;5;;1194.047
100;1000;100;0.1;0.9;0.0;17534.63;175.346;92;100;0;;1198.75
100;1000;100;0.1;0.9;0.0;18691.08;186.911;99;100;1;;1203.625
100;1000;100;0.1;0.9;0.0;18721.27;187.213;68;100;2;;1208.609
100;1000;100;0.1;0.9;0.0;18378.18;183.782;94;100;3;;1213.953
100;1000;100;0.1;0.9;0.0;19038.09;190.381;65;100;4;;1218.875
100;1000;100;0.1;0.9;0.0;19074.3;190.743;65;100;5;;1223.719
100;1000;100;0.1;0.9;0.03;15393.55;153.936;99;100;0;;1228.625
100;1000;100;0.1;0.9;0.03;15982.25;159.823;99;100;1;;1233.328
100;1000;100;0.1;0.9;0.03;15331.59;153.316;94;100;2;;1237.719
100;1000;100;0.1;0.9;0.03;15323.8;153.238;92;100;3;;1242.703
100;1000;100;0.1;0.9;0.03;15900.95;159.01;96;100;4;;1247.672
100;1000;100;0.1;0.9;0.03;15902.65;159.026;97;100;5;;1252.422
100;1000;100;0.1;0.9;0.05;15251.18;152.512;92;100;0;;1257.234
100;1000;100;0.1;0.9;0.05;13989.82;139.898;91;100;1;;1261.875
100;1000;100;0.1;0.9;0.05;15360.03;153.6;95;100;2;;1268.469
100;1000;100;0.1;0.9;0.05;14064.78;140.648;96;100;3;;1275.469
100;1000;100;0.1;0.9;0.05;15975.35;159.754;87;100;4;;1281.672
100;1000;100;0.1;0.9;0.05;15275.52;152.755;93;100;5;;1291.297
100;1000;100;0.1;0.9;0.1;14841.26;148.413;100;100;0;;1300.297
100;1000;100;0.1;0.9;0.1;13498.04;134.98;97;100;1;;1308.562
100;1000;100;0.1;0.9;0.1;15102.74;151.027;91;100;2;;1316.047
100;1000;100;0.1;0.9;0.1;12810.42;128.104;97;100;3;;1324.0
100;1000;100;0.1;0.9;0.1;14716.14;147.161;99;100;4;;1331.266
100;1000;100;0.1;0.9;0.1;14622.59;146.226;99;100;5;;1338.438
100;1000;100;0.1;0.9;1.3;20002.6;200.026;1;100;0;;1342.531
100;1000;100;0.1;0.9;1.3;20771.07;207.711;1;100;1;;1347.125
100;1000;100;0.1;0.9;1.3;21418.55;214.186;1;100;2;;1351.797
100;1000;100;0.1;0.9;1.3;20288.48;202.885;1;100;3;;1356.547
100;1000;100;0.1;0.9;1.3;21733.44;217.334;1;100;4;;1361.094
100;1000;100;0.1;0.9;1.3;20859.95;208.6;1;100;5;;1365.391
100;1000;100;0.2;0.8;0.0;17493.7;174.937;80;100;0;;1371.469
100;1000;100;0.2;0.8;0.0;18725.98;187.26;72;100;1;;1380.219
100;1000;100;0.2;0.8;0.0;19271.32;192.713;75;100;2;;1389.203
100;1000;100;0.2;0.8;0.0;15942.56;159.426;83;100;3;;1398.953
100;1000;100;0.2;0.8;0.0;19307.99;193.08;66;100;4;;1409.25
100;1000;100;0.2;0.8;0.0;19111.68;191.117;77;100;5;;1418.578
100;1000;100;0.2;0.8;0.03;14756.44;147.564;99;100;0;;1429.234
100;1000;100;0.2;0.8;0.03;15765.18;157.652;96;100;1;;1437.688
100;1000;100;0.2;0.8;0.03;15174.72;151.747;89;100;2;;1443.969
100;1000;100;0.2;0.8;0.03;15646.3;156.463;95;100;3;;1450.625
100;1000;100;0.2;0.8;0.03;15331.62;153.316;100;100;4;;1457.0
100;1000;100;0.2;0.8;0.03;15432.99;154.33;100;100;5;;1464.781
100;1000;100;0.2;0.8;0.05;14783.51;147.835;96;100;0;;1472.953
100;1000;100;0.2;0.8;0.05;14796.86;147.969;93;100;1;;1480.734
100;1000;100;0.2;0.8;0.05;14805.65;148.056;93;100;2;;1487.734
100;1000;100;0.2;0.8;0.05;13527.29;135.273;96;100;3;;1495.188
100;1000;100;0.2;0.8;0.05;14366.84;143.668;99;100;4;;1502.578
100;1000;100;0.2;0.8;0.05;14843.64;148.436;100;100;5;;1509.688
100;1000;100;0.2;0.8;0.1;14241.65;142.416;91;100;0;;1517.031
100;1000;100;0.2;0.8;0.1;13862.71;138.627;99;100;1;;1524.578
100;1000;100;0.2;0.8;0.1;13675.32;136.753;99;100;2;;1531.797
100;1000;100;0.2;0.8;0.1;13502.29;135.023;96;100;3;;1539.031
100;1000;100;0.2;0.8;0.1;14010.47;140.105;99;100;4;;1546.203
100;1000;100;0.2;0.8;0.1;14090.97;140.91;100;100;5;;1553.406
100;1000;100;0.2;0.8;1.3;20002.6;200.026;1;100;0;;1558.219
100;1000;100;0.2;0.8;1.3;20771.07;207.711;1;100;1;;1562.984
100;1000;100;0.2;0.8;1.3;21418.55;214.186;1;100;2;;1568.062
100;1000;100;0.2;0.8;1.3;20288.48;202.885;1;100;3;;1572.859
100;1000;100;0.2;0.8;1.3;21733.44;217.334;1;100;4;;1577.531
100;1000;100;0.2;0.8;1.3;20859.95;208.6;1;100;5;;1582.203
100;1000;100;0.4;0.6;0.0;17709.0;177.09;92;100;0;;1588.969
100;1000;100;0.4;0.6;0.0;19098.63;190.986;77;100;1;;1595.734
100;1000;100;0.4;0.6;0.0;18635.28;186.353;96;100;2;;1602.0
100;1000;100;0.4;0.6;0.0;17335.21;173.352;91;100;3;;1608.188
100;1000;100;0.4;0.6;0.0;19237.23;192.372;99;100;4;;1614.688
100;1000;100;0.4;0.6;0.0;18024.21;180.242;81;100;5;;1620.656
100;1000;100;0.4;0.6;0.03;14748.38;147.484;97;100;0;;1626.828
100;1000;100;0.4;0.6;0.03;14730.88;147.309;92;100;1;;1632.938
100;1000;100;0.4;0.6;0.03;15488.56;154.886;99;100;2;;1641.375
100;1000;100;0.4;0.6;0.03;13483.75;134.837;99;100;3;;1650.344
100;1000;100;0.4;0.6;0.03;15728.75;157.288;98;100;4;;1659.0
100;1000;100;0.4;0.6;0.03;16351.7;163.517;89;100;5;;1666.484
100;1000;100;0.4;0.6;0.05;14206.83;142.068;99;100;0;;1673.016
100;1000;100;0.4;0.6;0.05;14656.05;146.56;100;100;1;;1678.891
100;1000;100;0.4;0.6;0.05;14990.36;149.904;98;100;2;;1685.438
100;1000;100;0.4;0.6;0.05;13311.26;133.113;95;100;3;;1691.875
100;1000;100;0.4;0.6;0.05;14429.5;144.295;91;100;4;;1698.281
100;1000;100;0.4;0.6;0.05;14192.92;141.929;95;100;5;;1704.281
100;1000;100;0.4;0.6;0.1;14045.92;140.459;99;100;0;;1709.922
100;1000;100;0.4;0.6;0.1;13366.05;133.66;98;100;1;;1715.891
100;1000;100;0.4;0.6;0.1;14009.84;140.098;94;100;2;;1721.422
100;1000;100;0.4;0.6;0.1;12806.86;128.069;97;100;3;;1727.453
100;1000;100;0.4;0.6;0.1;13597.9;135.979;97;100;4;;1733.938
100;1000;100;0.4;0.6;0.1;14328.94;143.289;96;100;5;;1740.359
100;1000;100;0.4;0.6;1.3;20002.6;200.026;1;100;0;;1744.938
100;1000;100;0.4;0.6;1.3;20771.07;207.711;1;100;1;;1750.016
100;1000;100;0.4;0.6;1.3;21418.55;214.186;1;100;2;;1755.141
100;1000;100;0.4;0.6;1.3;20288.48;202.885;1;100;3;;1760.453
100;1000;100;0.4;0.6;1.3;21733.44;217.334;1;100;4;;1765.781
100;1000;100;0.4;0.6;1.3;20859.95;208.6;1;100;5;;1771.016
40;400;200;0.0;1.0;0.0;5126.02;128.151;197;200;0;;1773.75
40;400;200;0.0;1.0;0.0;6544.78;163.62;184;200;1;;1776.625
40;400;200;0.0;1.0;0.0;5721.28;143.032;198;200;2;;1779.344
40;400;200;0.0;1.0;0.0;6012.21;150.305;195;200;3;;1782.0
40;400;200;0.0;1.0;0.0;5930.63;148.266;167;200;4;;1784.594
40;400;200;0.0;1.0;0.0;6701.32;167.533;161;200;5;;1787.219
40;400;200;0.0;1.0;0.03;3976.29;99.407;166;200;0;;1789.75
40;400;200;0.0;1.0;0.03;4731.93;118.298;190;200;1;;1792.391
40;400;200;0.0;1.0;0.03;3993.58;99.839;198;200;2;;1795.141
40;400;200;0.0;1.0;0.03;4767.91;119.198;187;200;3;;1797.812
40;400;200;0.0;1.0;0.03;4763.91;119.098;191;200;4;;1800.234
40;400;200;0.0;1.0;0.03;5537.02;138.425;184;200;5;;1802.453
40;400;200;0.0;1.0;0.05;3547.33;88.683;189;200;0;;1805.141
40;400;200;0.0;1.0;0.05;4481.93;112.048;178;200;1;;1807.453
40;400;200;0.0;1.0;0.05;4072.06;101.801;195;200;2;;1810.047
40;400;200;0.0;1.0;0.05;4005.91;100.148;187;200;3;;1812.109
40;400;200;0.0;1.0;0.05;3627.63;90.691;200;200;4;;1814.281
40;400;200;0.0;1.0;0.05;4409.66;110.241;200;200;5;;1816.828
40;400;200;0.0;1.0;0.1;3223.34;80.583;198;200;0;;1819.172
40;400;200;0.0;1.0;0.1;3853.36;96.334;193;200;1;;1821.625
40;400;200;0.0;1.0;0.1;3212.26;80.307;197;200;2;;1824.062
40;400;200;0.0;1.0;0.1;3398.91;84.973;199;200;3;;1826.422
40;400;200;0.0;1.0;0.1;3894.31;97.358;189;200;4;;1828.766
40;400;200;0.0;1.0;0.1;4391.53;109.788;198;200;5;;1831.25
40;400;200;0.0;1.0;1.3;7282.32;182.058;1;200;0;;1832.781
40;400;200;0.0;1.0;1.3;7833.21;195.83;1;200;1;;1834.234
40;400;200;0.0;1.0;1.3;7066.0;176.65;1;200;2;;1835.656
40;400;200;0.0;1.0;1.3;7835.39;195.885;1;200;3;;1837.234
40;400;200;0.0;1.0;1.3;7740.79;193.52;1;200;4;;1838.906
40;400;200;0.0;1.0;1.3;7811.19;195.28;1;200;5;;1840.562
40;400;200;0.05;0.95;0.0;5793.17;144.829;179;200;0;;1843.062
40;400;200;0.05;0.95;0.0;6001.5;150.037;171;200;1;;1845.359
40;400;200;0.05;0.95;0.0;4963.7;124.092;187;200;2;;1847.953
40;400;200;0.05;0.95;0.0;5218.25;130.456;181;200;3;;1850.344
40;400;200;0.05;0.95;0.0;6066.09;151.652;157;200;4;;1852.828
40;400;200;0.05;0.95;0.0;6951.75;173.794;127;200;5;;1855.188
40;400;200;0.05;0.95;0.03;4055.35;101.384;193;200;0;;1857.719
40;400;200;0.05;0.95;0.03;5052.9;126.323;158;200;1;;1860.219
40;400;200;0.05;0.95;0.03;4386.61;109.665;173;200;2;;1862.812
40;400;200;0.05;0.95;0.03;4378.67;109.467;183;200;3;;1864.906
40;400;200;0.05;0.95;0.03;4132.6;103.315;185;200;4;;1867.078
40;400;200;0.05;0.95;0.03;5202.43;130.061;174;200;5;;1869.281
40;400;200;0.05;0.95;0.05;3998.76;99.969;179;200;0;;1871.938
40;400;200;0.05;0.95;0.05;3710.86;92.772;158;200;1;;1874.188
40;400;200;0.05;0.95;0.05;4048.97;101.224;186;200;2;;1876.453
40;400;200;0.05;0.95;0.05;4016.86;100.422;199;200;3;;1878.672
40;400;200;0.05;0.95;0.05;4357.94;108.949;189;200;4;;1881.125
40;400;200;0.05;0.95;0.05;4841.89;121.047;189;200;5;;1883.672
40;400;200;0.05;0.95;0.1;2994.76;74.869;198;200;0;;1885.828
40;400;200;0.05;0.95;0.1;3648.14;91.204;200;200;1;;1887.953
40;400;200;0.05;0.95;0.1;3112.88;77.822;182;200;2;;1890.469
40;400;200;0.05;0.95;0.1;3169.61;79.24;194;200;3;;1892.781
40;400;200;0.05;0.95;0.1;2747.74;68.693;197;200;4;;1895.297
40;400;200;0.05;0.95;0.1;3884.94;97.124;197;200;5;;1897.938
40;400;200;0.05;0.95;1.3;7282.32;182.058;1;200;0;;1899.562
40;400;200;0.05;0.95;1.3;7833.21;195.83;1;200;1;;1901.047
40;400;200;0.05;0.95;1.3;7066.0;176.65;1;200;2;;1902.516
40;400;200;0.05;0.95;1.3;7835.39;195.885;1;200;3;;1904.062
40;400;200;0.05;0.95;1.3;7740.79;193.52;1;200;4;;1905.531
40;400;200;0.05;0.95;1.3;7811.19;195.28;1;200;5;;1907.141
40;400;200;0.1;0.9;0.0;5815.71;145.393;197;200;0;;1909.75
40;400;200;0.1;0.9;0.0;6285.74;157.144;131;200;1;;1912.25
40;400;200;0.1;0.9;0.0;5650.8;141.27;105;200;2;;1914.938
40;400;200;0.1;0.9;0.0;5244.42;131.111;107;200;3;;1916.875
40;400;200;0.1;0.9;0.0;6238.68;155.967;174;200;4;;1919.438
40;400;200;0.1;0.9;0.0;6515.15;162.879;190;200;5;;1921.812
40;400;200;0.1;0.9;0.03;4091.63;102.291;199;200;0;;1924.391
40;400;200;0.1;0.9;0.03;4588.87;114.722;191;200;1;;1926.984
40;400;200;0.1;0.9;0.03;4159.92;103.998;186;200;2;;1929.641
40;400;200;0.1;0.9;0.03;4768.04;119.201;191;200;3;;1932.125
40;400;200;0.1;0.9;0.03;4525.7;113.143;170;200;4;;1934.625
40;400;200;0.1;0.9;0.03;4655.37;116.384;195;200;5;;1937.172
40;400;200;0.1;0.9;0.05;3548.28;88.707;182;200;0;;1939.719
40;400;200;0.1;0.9;0.05;4593.61;114.84;184;200;1;;1942.359
40;400;200;0.1;0.9;0.05;4375.63;109.391;187;200;2;;1944.938
40;400;200;0.1;0.9;0.05;4097.85;102.446;196;200;3;;1947.281
40;400;200;0.1;0.9;0.05;3662.99;91.575;200;200;4;;1949.922
40;400;200;0.1;0.9;0.05;4719.89;117.997;187;200;5;;1952.344
40;400;200;0.1;0.9;0.1;3416.35;85.409;198;200;0;;1954.953
40;400;200;0.1;0.9;0.1;3605.6;90.14;198;200;1;;1957.578
40;400;200;0.1;0.9;0.1;3383.03;84.576;197;200;2;;1959.922
40;400;200;0.1;0.9;0.1;2680.28;67.007;195;200;3;;1962.125
40;400;200;0.1;0.9;0.1;3393.44;84.836;190;200;4;;1964.562
40;400;200;0.1;0.9;0.1;3399.51;84.988;197;200;5;;1967.188
40;400;200;0.1;0.9;1.3;7282.32;182.058;1;200;0;;1968.984
40;400;200;0.1;0.9;1.3;7833.21;195.83;1;200;1;;1970.703
40;400;200;0.1;0.9;1.3;7066.0;176.65;1;200;2;;1972.312
40;400;200;0.1;0.9;1.3;7835.39;195.885;1;200;3;;1973.828
40;400;200;0.1;0.9;1.3;7740.79;193.52;1;200;4;;1975.516
40;400;200;0.1;0.9;1.3;7811.19;195.28;1;200;5;;1977.156
40;400;200;0.2;0.8;0.0;6014.78;150.369;186;200;0;;1979.531
40;400;200;0.2;0.8;0.0;6469.72;161.743;158;200;1;;1982.188
40;400;200;0.2;0.8;0.0;5242.44;131.061;199;200;2;;1984.625
40;400;200;0.2;0.8;0.0;5790.24;144.756;180;200;3;;1987.188
40;400;200;0.2;0.8;0.0;6093.18;152.329;188;200;4;;1989.656
40;400;200;0.2;0.8;0.0;5892.5;147.313;178;200;5;;1991.969
40;400;200;0.2;0.8;0.03;3862.74;96.568;183;200;0;;1994.594
40;400;200;0.2;0.8;0.03;4145.08;103.627;191;200;1;;1996.906
40;400;200;0.2;0.8;0.03;4120.79;103.02;175;200;2;;1999.219
40;400;200;0.2;0.8;0.03;4939.54;123.488;198;200;3;;2001.812
40;400;200;0.2;0.8;0.03;4789.38;119.734;179;200;4;;2004.109
40;400;200;0.2;0.8;0.03;5281.42;132.036;186;200;5;;2006.594
40;400;200;0.2;0.8;0.05;3686.93;92.173;182;200;0;;2008.859
40;400;200;0.2;0.8;0.05;3558.2;88.955;193;200;1;;2011.359
40;400;200;0.2;0.8;0.05;3817.16;95.429;200;200;2;;2013.688
40;400;200;0.2;0.8;0.05;4528.14;113.204;200;200;3;;2015.984
40;400;200;0.2;0.8;0.05;4198.64;104.966;200;200;4;;2017.766
40;400;200;0.2;0.8;0.05;4447.2;111.18;197;200;5;;2019.766
40;400;200;0.2;0.8;0.1;2908.67;72.717;196;200;0;;2021.125
40;400;200;0.2;0.8;0.1;3475.27;86.882;173;200;1;;2022.344
40;400;200;0.2;0.8;0.1;3054.42;76.36;193;200;2;;2025.016
40;400;200;0.2;0.8;0.1;3386.86;84.672;199;200;3;;2027.75
40;400;200;0.2;0.8;0.1;3112.49;77.812;198;200;4;;2030.422
40;400;200;0.2;0.8;0.1;4083.57;102.089;199;200;5;;2032.703
40;400;200;0.2;0.8;1.3;7282.32;182.058;1;200;0;;2034.219
40;400;200;0.2;0.8;1.3;7833.21;195.83;1;200;1;;2035.797
40;400;200;0.2;0.8;1.3;7066.0;176.65;1;200;2;;2038.031
40;400;200;0.2;0.8;1.3;7835.39;195.885;1;200;3;;2040.297
40;400;200;0.2;0.8;1.3;7740.79;193.52;1;200;4;;2043.219
40;400;200;0.2;0.8;1.3;7811.19;195.28;1;200;5;;2046.062
40;400;200;0.4;0.6;0.0;4958.59;123.965;175;200;0;;2048.938
40;400;200;0.4;0.6;0.0;6230.17;155.754;191;200;1;;2051.297
40;400;200;0.4;0.6;0.0;5442.4;136.06;196;200;2;;2053.562
40;400;200;0.4;0.6;0.0;5104.54;127.613;167;200;3;;2055.875
40;400;200;0.4;0.6;0.0;5920.99;148.025;181;200;4;;2057.875
40;400;200;0.4;0.6;0.0;5848.13;146.203;189;200;5;;2060.031
40;400;200;0.4;0.6;0.03;3815.83;95.396;195;200;0;;2062.5
40;400;200;0.4;0.6;0.03;4829.78;120.745;196;200;1;;2064.625
40;400;200;0.4;0.6;0.03;3962.36;99.059;197;200;2;;2067.016
40;400;200;0.4;0.6;0.03;3891.56;97.289;197;200;3;;2069.406
40;400;200;0.4;0.6;0.03;4216.5;105.412;199;200;4;;2071.484
40;400;200;0.4;0.6;0.03;4635.2;115.88;188;200;5;;2073.75
40;400;200;0.4;0.6;0.05;3658.38;91.46;200;200;0;;2075.734
40;400;200;0.4;0.6;0.05;4457.9;111.448;190;200;1;;2078.016
40;400;200;0.4;0.6;0.05;3950.91;98.773;185;200;2;;2080.359
40;400;200;0.4;0.6;0.05;3971.26;99.281;199;200;3;;2082.406
40;400;200;0.4;0.6;0.05;3999.55;99.989;186;200;4;;2084.719
40;400;200;0.4;0.6;0.05;4470.35;111.759;188;200;5;;2087.047
40;400;200;0.4;0.6;0.1;3564.67;89.117;189;200;0;;2089.469
40;400;200;0.4;0.6;0.1;3797.53;94.938;199;200;1;;2091.719
40;400;200;0.4;0.6;0.1;3300.52;82.513;195;200;2;;2094.109
40;400;200;0.4;0.6;0.1;3363.67;84.092;197;200;3;;2096.281
40;400;200;0.4;0.6;0.1;3216.53;80.413;194;200;4;;2098.688
40;400;200;0.4;0.6;0.1;3531.5;88.287;181;200;5;;2100.938
40;400;200;0.4;0.6;1.3;7282.32;182.058;1;200;0;;2102.625
40;400;200;0.4;0.6;1.3;7833.21;195.83;1;200;1;;2104.391
40;400;200;0.4;0.6;1.3;7066.0;176.65;1;200;2;;2106.031
40;400;200;0.4;0.6;1.3;7835.39;195.885;1;200;3;;2107.672
40;400;200;0.4;0.6;1.3;7740.79;193.52;1;200;4;;2109.391
40;400;200;0.4;0.6;1.3;7811.19;195.28;1;200;5;;2110.984
80;800;200;0.0;1.0;0.0;13910.56;173.882;171;200;0;;2122.719
80;800;200;0.0;1.0;0.0;13881.28;173.516;190;200;1;;2133.031
80;800;200;0.0;1.0;0.0;14291.68;178.646;163;200;2;;2143.078
80;800;200;0.0;1.0;0.0;13850.36;173.13;31;200;3;;2154.969
80;800;200;0.0;1.0;0.0;14742.83;184.285;138;200;4;;2166.25
80;800;200;0.0;1.0;0.0;14587.78;182.347;173;200;5;;2177.906
80;800;200;0.0;1.0;0.03;10779.1;134.739;199;200;0;;2189.516
80;800;200;0.0;1.0;0.03;10904.73;136.309;194;200;1;;2200.984
80;800;200;0.0;1.0;0.03;10996.16;137.452;198;200;2;;2211.703
80;800;200;0.0;1.0;0.03;9908.32;123.854;190;200;3;;2221.812
80;800;200;0.0;1.0;0.03;11461.54;143.269;169;200;4;;2234.078
80;800;200;0.0;1.0;0.03;11512.86;143.911;169;200;5;;2245.609
80;800;200;0.0;1.0;0.05;9825.4;122.818;197;200;0;;2256.406
80;800;200;0.0;1.0;0.05;10378.02;129.725;195;200;1;;2268.172
80;800;200;0.0;1.0;0.05;10320.87;129.011;198;200;2;;2277.938
80;800;200;0.0;1.0;0.05;8884.91;111.061;197;200;3;;2288.609
80;800;200;0.0;1.0;0.05;9816.88;122.711;195;200;4;;2300.938
80;800;200;0.0;1.0;0.05;11310.29;141.379;199;200;5;;2312.531
80;800;200;0.0;1.0;0.1;9082.32;113.529;200;200;0;;2323.609
80;800;200;0.0;1.0;0.1;9757.79;121.972;196;200;1;;2335.094
80;800;200;0.0;1.0;0.1;8603.86;107.548;200;200;2;;2346.109
80;800;200;0.0;1.0;0.1;9011.54;112.644;193;200;3;;2357.406
80;800;200;0.0;1.0;0.1;9887.35;123.592;198;200;4;;2368.047
80;800;200;0.0;1.0;0.1;10125.9;126.574;198;200;5;;2379.094
80;800;200;0.0;1.0;1.3;16793.52;209.919;1;200;0;;2386.672
80;800;200;0.0;1.0;1.3;15878.11;198.476;1;200;1;;2393.75
80;800;200;0.0;1.0;1.3;16810.28;210.129;1;200;2;;2400.938
80;800;200;0.0;1.0;1.3;15709.18;196.365;1;200;3;;2407.328
80;800;200;0.0;1.0;1.3;17316.76;216.459;1;200;4;;2414.562
80;800;200;0.0;1.0;1.3;16733.88;209.173;1;200;5;;2422.0
80;800;200;0.05;0.95;0.0;14109.24;176.366;140;200;0;;2432.781
80;800;200;0.05;0.95;0.0;14983.98;187.3;165;200;1;;2443.703
80;800;200;0.05;0.95;0.0;14907.65;186.346;192;200;2;;2453.562
80;800;200;0.05;0.95;0.0;11858.72;148.234;183;200;3;;2463.688
80;800;200;0.05;0.95;0.0;14705.76;183.822;185;200;4;;2473.031
80;800;200;0.05;0.95;0.0;14699.54;183.744;187;200;5;;2485.219
80;800;200;0.05;0.95;0.03;10540.5;131.756;191;200;0;;2496.906
80;800;200;0.05;0.95;0.03;11451.13;143.139;173;200;1;;2508.5
80;800;200;0.05;0.95;0.03;10974.16;137.177;194;200;2;;2519.875
80;800;200;0.05;0.95;0.03;10259.25;128.241;200;200;3;;2531.312
80;800;200;0.05;0.95;0.03;12073.19;150.915;189;200;4;;2541.875
80;800;200;0.05;0.95;0.03;11634.67;145.433;179;200;5;;2552.234
80;800;200;0.05;0.95;0.05;9482.33;118.529;192;200;0;;2563.297
80;800;200;0.05;0.95;0.05;10549.48;131.868;200;200;1;;2575.375
80;800;200;0.05;0.95;0.05;9862.87;123.286;199;200;2;;2586.406
80;800;200;0.05;0.95;0.05;9872.25;123.403;200;200;3;;2597.75
80;800;200;0.05;0.95;0.05;9837.44;122.968;197;200;4;;2609.234
80;800;200;0.05;0.95;0.05;11003.61;137.545;195;200;5;;2620.953
80;800;200;0.05;0.95;0.1;9277.65;115.971;193;200;0;;2631.531
80;800;200;0.05;0.95;0.1;9567.32;119.592;200;200;1;;2641.453
